,체결시각,체결가,전일비,매도,매수,거래량,변동량,DATE
201,12:21,802000.0,5000.0,803000.0,802000.0,38955.0,43.0,20201217
202,12:22,803000.0,4000.0,803000.0,802000.0,38969.0,14.0,20201217
203,12:23,803000.0,4000.0,803000.0,802000.0,38992.0,23.0,20201217
204,12:24,802000.0,5000.0,803000.0,802000.0,39041.0,49.0,20201217
205,12:25,803000.0,4000.0,803000.0,802000.0,39067.0,26.0,20201217
206,12:26,802000.0,5000.0,803000.0,802000.0,39111.0,44.0,20201217
207,12:27,802000.0,5000.0,803000.0,802000.0,39169.0,58.0,20201217
208,12:28,802000.0,5000.0,803000.0,802000.0,39190.0,21.0,20201217
209,12:29,802000.0,5000.0,803000.0,802000.0,39219.0,29.0,20201217
210,12:30,802000.0,5000.0,803000.0,802000.0,39254.0,35.0,20201217
211,12:31,801000.0,6000.0,802000.0,801000.0,39609.0,355.0,20201217
212,12:32,802000.0,5000.0,802000.0,801000.0,39623.0,14.0,20201217
213,12:33,801000.0,6000.0,802000.0,801000.0,39768.0,145.0,20201217
214,12:34,802000.0,5000.0,802000.0,801000.0,39784.0,16.0,20201217
215,12:35,802000.0,5000.0,802000.0,801000.0,39807.0,23.0,20201217
216,12:36,802000.0,5000.0,802000.0,801000.0,39835.0,28.0,20201217
217,12:37,801000.0,6000.0,802000.0,801000.0,39878.0,43.0,20201217
218,12:38,802000.0,5000.0,803000.0,802000.0,40095.0,217.0,20201217
219,12:39,802000.0,5000.0,803000.0,802000.0,40111.0,16.0,20201217
220,12:40,802000.0,5000.0,803000.0,802000.0,40137.0,26.0,20201217
221,12:41,803000.0,4000.0,803000.0,802000.0,40170.0,33.0,20201217
222,12:42,802000.0,5000.0,803000.0,802000.0,40205.0,35.0,20201217
223,12:43,802000.0,5000.0,803000.0,802000.0,40319.0,114.0,20201217
224,12:44,802000.0,5000.0,803000.0,802000.0,40337.0,18.0,20201217
225,12:45,803000.0,4000.0,803000.0,802000.0,40374.0,37.0,20201217
226,12:46,803000.0,4000.0,803000.0,802000.0,40404.0,30.0,20201217
227,12:47,802000.0,5000.0,803000.0,802000.0,40436.0,32.0,20201217
228,12:48,802000.0,5000.0,803000.0,802000.0,40567.0,131.0,20201217
229,12:49,803000.0,4000.0,803000.0,802000.0,40590.0,23.0,20201217
230,12:50,802000.0,5000.0,803000.0,802000.0,40639.0,49.0,20201217
231,12:51,802000.0,5000.0,803000.0,802000.0,40667.0,28.0,20201217
232,12:52,802000.0,5000.0,803000.0,802000.0,40711.0,44.0,20201217
233,12:53,802000.0,5000.0,803000.0,802000.0,40731.0,20.0,20201217
234,12:54,802000.0,5000.0,803000.0,802000.0,40756.0,25.0,20201217
235,12:55,803000.0,4000.0,803000.0,802000.0,40805.0,49.0,20201217
236,12:56,802000.0,5000.0,803000.0,802000.0,40815.0,10.0,20201217
237,12:57,802000.0,5000.0,803000.0,802000.0,40838.0,23.0,20201217
238,12:58,803000.0,4000.0,803000.0,802000.0,40865.0,27.0,20201217
239,12:59,802000.0,5000.0,803000.0,802000.0,40896.0,31.0,20201217
240,13:00,802000.0,5000.0,803000.0,802000.0,40995.0,99.0,20201217
241,13:01,803000.0,4000.0,803000.0,802000.0,41033.0,38.0,20201217
242,13:02,803000.0,4000.0,803000.0,802000.0,41086.0,53.0,20201217
243,13:03,802000.0,5000.0,803000.0,802000.0,41105.0,19.0,20201217
244,13:04,802000.0,5000.0,803000.0,802000.0,41142.0,37.0,20201217
245,13:05,803000.0,4000.0,803000.0,802000.0,41333.0,191.0,20201217
246,13:06,802000.0,5000.0,803000.0,802000.0,41409.0,76.0,20201217
247,13:07,802000.0,5000.0,803000.0,802000.0,41498.0,89.0,20201217
248,13:08,803000.0,4000.0,803000.0,802000.0,41630.0,132.0,20201217
249,13:09,802000.0,5000.0,803000.0,802000.0,41686.0,56.0,20201217
250,13:10,802000.0,5000.0,803000.0,802000.0,41880.0,194.0,20201217
251,13:11,802000.0,5000.0,803000.0,802000.0,41942.0,62.0,20201217
252,13:12,802000.0,5000.0,803000.0,802000.0,41991.0,49.0,20201217
253,13:13,803000.0,4000.0,803000.0,802000.0,42019.0,28.0,20201217
254,13:14,802000.0,5000.0,803000.0,802000.0,42053.0,34.0,20201217
255,13:15,803000.0,4000.0,803000.0,802000.0,42417.0,364.0,20201217
256,13:16,803000.0,4000.0,803000.0,802000.0,42461.0,44.0,20201217
257,13:17,802000.0,5000.0,803000.0,802000.0,42496.0,35.0,20201217
258,13:18,803000.0,4000.0,803000.0,802000.0,42548.0,52.0,20201217
259,13:19,802000.0,5000.0,803000.0,802000.0,42610.0,62.0,20201217
260,13:20,802000.0,5000.0,803000.0,802000.0,42809.0,199.0,20201217
261,13:21,803000.0,4000.0,803000.0,802000.0,42836.0,27.0,20201217
262,13:22,802000.0,5000.0,803000.0,802000.0,42954.0,118.0,20201217
263,13:23,803000.0,4000.0,803000.0,802000.0,42992.0,38.0,20201217
264,13:24,802000.0,5000.0,803000.0,802000.0,43025.0,33.0,20201217
265,13:25,802000.0,5000.0,803000.0,802000.0,43073.0,48.0,20201217
266,13:26,803000.0,4000.0,803000.0,802000.0,43294.0,221.0,20201217
267,13:27,803000.0,4000.0,803000.0,802000.0,43598.0,304.0,20201217
268,13:28,802000.0,5000.0,803000.0,802000.0,43863.0,265.0,20201217
269,13:29,802000.0,5000.0,803000.0,802000.0,43901.0,38.0,20201217
270,13:30,803000.0,4000.0,803000.0,802000.0,44015.0,114.0,20201217
271,13:31,803000.0,4000.0,803000.0,802000.0,44060.0,45.0,20201217
272,13:32,803000.0,4000.0,803000.0,802000.0,44089.0,29.0,20201217
273,13:33,802000.0,5000.0,803000.0,802000.0,44151.0,62.0,20201217
274,13:34,802000.0,5000.0,803000.0,802000.0,44182.0,31.0,20201217
275,13:35,803000.0,4000.0,803000.0,802000.0,44293.0,111.0,20201217
276,13:36,802000.0,5000.0,803000.0,802000.0,44421.0,128.0,20201217
277,13:37,802000.0,5000.0,803000.0,802000.0,44448.0,27.0,20201217
278,13:38,802000.0,5000.0,803000.0,802000.0,44532.0,84.0,20201217
279,13:39,802000.0,5000.0,803000.0,802000.0,44566.0,34.0,20201217
280,13:40,803000.0,4000.0,803000.0,802000.0,44720.0,154.0,20201217
